Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  5.66      6.35     6.35 619031235     0.00     0.00  glm::vec<3, float, (glm::qualifier)0> dymaxion::cartesian_from_zlon<float>(float, float)
  0.06    107.94     0.07 14407200     0.00     0.00  glm::vec<3, float, (glm::qualifier)0>::xy() const
  0.06    108.01     0.07 14407200     0.00     0.00  dymaxion::Triangles<int, float, (glm::qualifier)0>::plane_project(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.06    108.08     0.07 36054000     0.00     0.00  std::vector<rock::StratumSummary, std::allocator<rock::StratumSummary> >::operator[](unsigned long)
  0.06    108.14     0.07 14850676     0.00     0.00  glm::detail::functor1<glm::vec, 2, float, float, (glm::qualifier)0>::call(float (*)(float), glm::vec<2, float, (glm::qualifier)0> const&)
  0.06    108.20     0.07 14407200     0.00     0.00  dymaxion::Voronoi<int, float, (glm::qualifier)0>::grid_id(glm::vec<3, float, (glm::qualifier)0>) const
  0.06    108.27     0.07     2400     0.03     0.03  glm::vec<3, float, (glm::qualifier)0>::vec<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&)
  0.05    108.33     0.06 72090000     0.00     0.00  si::units<0, 1, 0, 0, 0, 0, 0, float>::operator>(si::units<0, 1, 0, 0, 0, 0, 0, float>) const
  0.05    108.39     0.06 36999100     0.00     0.00  std::_Sanitize_val<8ul, true>::_S_do_sanitize_val(unsigned long long)
  0.05    108.45     0.06 31190400     0.00     0.00  float glm::min<float>(float, float)
  0.05    108.51     0.06 29257876     0.00     0.00  dymaxion::Point<int, float, (glm::qualifier)0>::operator*=(float)
  0.05    108.57     0.06 14850676     0.00     0.00  int math::compMaxAbs<2, int, (glm::qualifier)0>(glm::vec<2, int, (glm::qualifier)0>)
  0.05    108.63     0.06 14418000     0.00     0.00  si::units<0, 0, 1, 0, 0, 0, 0, double>::operator-(si::units<0, 0, 1, 0, 0, 0, 0, double>) const
  0.05    108.69     0.06 14407200     0.00     0.00  dymaxion::Triangles<int, float, (glm::qualifier)0>::is_eastern_sphere_position(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.05    108.75     0.06     1600     0.04    13.00  void iterated::Index::operator()<std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >, procedural::Map<field::Compose<dymaxion::NearestVertexId<int, float>, field::Affinity<3, 3, float, (glm::qualifier)0> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > >(std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> > const&, procedural::Map<field::Compose<dymaxion::NearestVertexId<int, float>, field::Affinity<3, 3, float, (glm::qualifier)0> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > > const&, std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >&) const
  0.05    108.81     0.06 86499000     0.00     0.00  unsigned int const& std::min<unsigned int>(unsigned int const&, unsigned int const&)
  0.05    108.86     0.06 59107728     0.00     0.00  glm::vec<2, int, (glm::qualifier)0>::vec(int)
  0.05    108.92     0.06 50454000     0.00     0.00  si::units<-2, 1, 0, 0, 0, 0, 0, float>::operator+(si::units<-2, 1, 0, 0, 0, 0, 0, float>) const
  0.05    108.97     0.06 36054000     0.00     0.00  si::units<2, 0, 0, 0, 0, 0, 0, float>::units(float)
  0.05    109.03     0.06 36045000     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::operator[](unsigned long) const
  0.05    109.08     0.06 14418000     0.00     0.00  relation::PolynomialRailyardRelation<si::units<0, 0, 1, 0, 0, 0, 0, double>, si::units<-3, 1, 0, 0, 0, 0, 0, double>, 0, 1>::operator()(si::units<0, 0, 1, 0, 0, 0, 0, double>) const
  0.05    109.14     0.06  7200000     0.00     0.00  rock::ColumnSummaryOps::absorb(rock::ColumnSummary const&, rock::ColumnSummary const&) const
  0.04    109.19     0.05 93699000     0.00     0.00  si::units<-3, 1, 0, 0, 0, 0, 0, float>::operator/(si::units<-3, 1, 0, 0, 0, 0, 0, float>) const
  0.04    109.23     0.05 50470036     0.00     0.00  std::vector<rock::ColumnSummary, std::allocator<rock::ColumnSummary> >::size() const
  0.04    109.28     0.05 50445000     0.00     0.00  si::units<-3, 1, 0, 0, 0, 0, 0, float>::operator<(si::units<-3, 1, 0, 0, 0, 0, 0, float>) const
  0.04    109.33     0.05 36045000     0.00     0.00  si::units<(0)-(-1), (1)-(1), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), float> si::units<0, 1, 0, 0, 0, 0, 0, float>::operator/<-1, 1, 0, 0, 0, 0, 0>(si::units<-1, 1, 0, 0, 0, 0, 0, float>) const
  0.04    109.39     0.05 29257876     0.00     0.00  dymaxion::Point<int, float, (glm::qualifier)0>::Point(int, glm::vec<2, float, (glm::qualifier)0>)
  0.04    109.44     0.05 14407200     0.00     0.00  glm::vec<2, float, (glm::qualifier)0> glm::clamp<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&, float, float)
  0.04    109.48     0.05 14407200     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::nearest_vertex_id(glm::vec<3, float, (glm::qualifier)0>) const
  0.04    109.53     0.05 14400000     0.00     0.00  procedural::Map<field::Compose<dymaxion::NearestVertexId<int, float>, field::Affinity<3, 3, float, (glm::qualifier)0> >, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >::operator[](unsigned long) const
  0.04    109.58     0.05  9036608     0.00     0.00  std::vector<si::units<-1, 1, -2, 0, 0, 0, 0, float>, std::allocator<si::units<-1, 1, -2, 0, 0, 0, 0, float> > >::operator[](unsigned long) const
  0.04    109.64     0.05  1584000     0.00     0.00  glm::detail::functor2<glm::vec, 3, float, (glm::qualifier)0>::call(float (*)(float, float), glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&)
  0.04    109.69     0.05     1605     0.03     0.03  glm::vec<3, float, (glm::qualifier)0>* std::__copy_move_a2<false, glm::vec<3, float, (glm::qualifier)0> const*, glm::vec<3, float, (glm::qualifier)0>*>(glm::vec<3, float, (glm::qualifier)0> const*, glm::vec<3, float, (glm::qualifier)0> const*, glm::vec<3, float, (glm::qualifier)0>*)
  0.04    109.73     0.05        6     8.33     8.33  std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  0.04    109.78     0.04 115812184     0.00     0.00  __gnu_cxx::__normal_iterator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > const*, std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > > >::base() const
  0.04    109.83     0.04 59403601     0.00     0.00  glm::vec<2, bool, (glm::qualifier)0>::operator[](int) const
  0.04    109.87     0.04 29701352     0.00     0.00  cartesian::Interleaving<int>::interleaved_id(int, int) const
  0.04    109.92     0.04 28845002     0.00     0.00  si::units<0, 1, 0, 0, 0, 0, 0, double>::operator*(double) const
  0.04    109.96     0.04 14924926     0.00     0.00  glm::detail::compute_clamp_vector<2, int, (glm::qualifier)0, false>::call(glm::vec<2, int, (glm::qualifier)0> const&, glm::vec<2, int, (glm::qualifier)0> const&, glm::vec<2, int, (glm::qualifier)0> const&)
  0.04    110.00     0.04        1    45.00    45.00  std::vector<si::units<1, 0, 0, 0, 0, 0, 0, float>, std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > >::_S_max_size(std::allocator<si::units<1, 0, 0, 0, 0, 0, 0, float> > const&)
  0.04    110.05     0.04 43443072     0.00     0.00  __gnu_cxx::__normal_iterator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > const*, std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > > >::operator*() const
  0.04    110.08     0.04 43263003     0.00     0.00  si::units<-3, 1, 0, 0, 0, 0, 0, double>::units(double)
  0.04    110.12     0.04 36130559     0.00     0.00  dymaxion::GridCache<int, float, (glm::qualifier)0>::vertex_dual_area(int) const
  0.04    110.17     0.04 14850676     0.00     0.00  bool glm::any<2, (glm::qualifier)0>(glm::vec<2, bool, (glm::qualifier)0> const&)
  0.04    110.20     0.04 14407200     0.00     0.00  glm::vec<2, float, (glm::qualifier)0> glm::min<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&)
  0.04    110.25     0.04 14407200     0.00     0.00  glm::detail::compute_clamp_vector<2, float, (glm::qualifier)0, false>::call(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&)
  0.04    110.28     0.04 14400000     0.00     0.00  dymaxion::NearestVertexId<int, float>::operator()(glm::vec<3, float, (glm::qualifier)0>) const
  0.04    110.33     0.04   891000     0.00     0.00  glm::detail::functor1<glm::vec, 3, float, float, (glm::qualifier)0>::call(float (*)(float), glm::vec<3, float, (glm::qualifier)0> const&)
  0.04    110.36     0.04   297000     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::arrow_offset(int, int) const
  0.04    110.41     0.04     1605     0.02     0.06  glm::vec<3, float, (glm::qualifier)0>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >, glm::vec<3, float, (glm::qualifier)0>*>(__gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >, __gnu_cxx::__normal_iterator<glm::vec<3, float, (glm::qualifier)0> const*, std::vector<glm::vec<3, float, (glm::qualifier)0>, std::allocator<glm::vec<3, float, (glm::qualifier)0> > > >, glm::vec<3, float, (glm::qualifier)0>*)
  0.04    110.44     0.04      406     0.10     0.10  glm::vec<3, float, (glm::qualifier)0>::vec<int, int, int>(int, int, int)
  0.04    110.48     0.04        3    13.33    13.33  dymaxion::VertexPositions<int, float>::size() const
  0.03    110.52     0.04 36999100     0.00     0.00  std::_Base_bitset<1ul>::_Base_bitset(unsigned long long)
  0.03    110.56     0.04 14407200     0.00     0.00  glm::vec<2, int, (glm::qualifier)0> glm::min<2, int, (glm::qualifier)0>(glm::vec<2, int, (glm::qualifier)0> const&, int)
  0.03    110.59     0.04 14407200     0.00     0.00  dymaxion::Triangles<int, float, (glm::qualifier)0>::is_inverted_square_id(int, bool) const
  0.03    110.62     0.03 36999100     0.00     0.00  std::bitset<8ul>::bitset(unsigned long long)
  0.03    110.65     0.03 31190400     0.00     0.00  float glm::max<float>(float, float)
  0.03    110.68     0.03 28836000     0.00     0.00  rock::StratumStore<2>::operator[](int) const
  0.03    110.71     0.03 14924926     0.00     0.00  glm::vec<2, int, (glm::qualifier)0> glm::min<2, int, (glm::qualifier)0>(glm::vec<2, int, (glm::qualifier)0> const&, glm::vec<2, int, (glm::qualifier)0> const&)
  0.03    110.74     0.03 14850676     0.00     0.00  glm::vec<2, float, (glm::qualifier)0> glm::sign<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&)
  0.03    110.77     0.03 14418000     0.00     0.00  si::units<-3, 1, 0, 0, 0, 0, 0, double>::operator*(double) const
  0.03    110.80     0.03 14400000     0.00     0.00  field::Affinity<3, 3, float, (glm::qualifier)0>::operator()(glm::vec<3, float, (glm::qualifier)0>) const
  0.03    110.83     0.03  7209000     0.00     0.00  si::units<(0)-(3), (1)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), (0)-(0), float> si::units<0, 1, 0, 0, 0, 0, 0, float>::operator/<3, 0, 0, 0, 0, 0, 0>(si::units<3, 0, 0, 0, 0, 0, 0, float>) const
  0.03    110.86     0.03      800     0.04     0.05  void rock::CrustFracturing<int, float, (glm::qualifier)0>::exists<std::vector<std::byte, std::allocator<std::byte> > >(std::vector<int, std::allocator<int> >, int, std::vector<std::byte, std::allocator<std::byte> >&) const
  0.03    110.89     0.03        7     4.29     4.29  analytic::Error<float>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<analytic::Error<float> const*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >, analytic::Error<float>*, analytic::Error<float> >(__gnu_cxx::__normal_iterator<analytic::Error<float> const*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >, __gnu_cxx::__normal_iterator<analytic::Error<float> const*, std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > >, analytic::Error<float>*, std::allocator<analytic::Error<float> >&)
  0.02    110.92     0.03 36049053     0.00     0.00  std::vector<rock::StratumStore<2>, std::allocator<rock::StratumStore<2> > >::size() const
  0.02    110.94     0.03 29257876     0.00     0.00  dymaxion::Point<int, int, (glm::qualifier)0>::Point<int, float, (glm::qualifier)0>(dymaxion::Point<int, float, (glm::qualifier)0>)
  0.02    110.97     0.03 28863002     0.00     0.00  si::units<0, 1, 0, 0, 0, 0, 0, double>::units(double)
  0.02    110.99     0.03 14850676     0.00     0.00  glm::vec<2, float, (glm::qualifier)0> glm::abs<2, float, (glm::qualifier)0>(glm::vec<2, float, (glm::qualifier)0> const&)
  0.02    111.02     0.03     7200     0.00     0.00  dymaxion::Grid<int, float, (glm::qualifier)0>::vertex_north(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) const
  0.02    111.04     0.03        7     3.57     7.86  std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > >::vector(std::vector<analytic::Error<float>, std::allocator<analytic::Error<float> > > const&)
  0.02    111.06     0.02 29849852     0.00     0.00  int glm::max<int>(int, int)
  0.02    111.08     0.02 29701353     0.00     0.00  float glm::abs<float>(float)
  0.02    111.10     0.02 29332126     0.00     0.00  glm::detail::compute_min_vector<2, int, (glm::qualifier)0, false>::call(glm::vec<2, int, (glm::qualifier)0> const&, glm::vec<2, int, (glm::qualifier)0> const&)
  0.02    111.12     0.02 29257876     0.00     0.00  glm::vec<2, float, (glm::qualifier)0>& glm::vec<2, float, (glm::qualifier)0>::operator*=<float>(float)
  0.02    111.14     0.02 28926040     0.00     0.00  __gnu_cxx::__normal_iterator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > const*, std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > > >::__normal_iterator(analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > const* const&)
  0.02    111.16     0.02 28836000     0.00     0.00  auto si::operator*<0, 1, 0, 0, 0, 0, 0, double, float>(float, si::units<0, 1, 0, 0, 0, 0, 0, double>)
  0.02    111.18     0.02 14924926     0.00     0.00  glm::vec<2, int, (glm::qualifier)0> glm::clamp<2, int, (glm::qualifier)0>(glm::vec<2, int, (glm::qualifier)0> const&, int, int)
  0.02    111.20     0.02 14924926     0.00     0.00  glm::detail::compute_max_vector<2, int, (glm::qualifier)0, false>::call(glm::vec<2, int, (glm::qualifier)0> const&, glm::vec<2, int, (glm::qualifier)0> const&)
  0.02    111.22     0.02 14470200     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.02    111.24     0.02 14463020     0.00     0.00  std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::end() const
  0.02    111.26     0.02 14463020     0.00     0.00  std::vector<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> >, std::allocator<analytic::Railcar<float, analytic::Polynomial<float, 0, 1> > > >::begin() const
  0.02    111.28     0.02 14463000     0.00     0.00  __gnu_cxx::__promote_2<decltype (((__gnu_cxx::__promote_2<float, std::__is_integer<float>::__value>::__type)(0))+((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0))), std::__is_integer<decltype (((__gnu_cxx::__promote_2<float, std::__is_integer<float>::__value>::__type)(0))+((__gnu_cxx::__promote_2<int, std::__is_integer<int>::__value>::__type)(0)))>::__value>::__type std::pow<float, int>(float, int)
  0.02    111.30     0.02 14427000     0.00     0.00  si::units<0, 0, 1, 0, 0, 0, 0, double>::operator*(double) const
  0.02    111.32     0.02 14418000     0.00     0.00  si::units<0, 0, 1, 0, 0, 0, 0, double>::units<float>(si::units<0, 0, 1, 0, 0, 0, 0, float>)
  0.02    111.34     0.02 14418000     0.00     0.00  auto si::operator*<0, 0, 1, 0, 0, 0, 0, double, unsigned short>(unsigned short, si::units<0, 0, 1, 0, 0, 0, 0, double>)
  0.02    111.36     0.02 14418000     0.00     0.00  auto si::operator*<-3, 1, 0, 0, 0, 0, 0, double, float>(float, si::units<-3, 1, 0, 0, 0, 0, 0, double>)
  0.02    111.38     0.02 14407200     0.00     0.00  glm::detail::compute_min_vector<2, float, (glm::qualifier)0, false>::call(glm::vec<2, float, (glm::qualifier)0> const&, glm::vec<2, float, (glm::qualifier)0> const&)
  0.02    111.40     0.02 14407200     0.00     0.00  std::atan2(float, float)
  0.02    111.42     0.02 14400000     0.00     0.00  auto field::Compose<dymaxion::NearestVertexId<int, float>, field::Affinity<3, 3, float, (glm::qualifier)0> >::operator()<3, float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>) const
  0.02    111.44     0.02  7206060     0.00     0.00  si::units<-1, 1, -2, 0, 0, 0, 0, float>::operator/(si::units<-1, 1, -2, 0, 0, 0, 0, float>) const
  0.02    111.46     0.02  7202250     0.00     0.00  auto adapted::SymbolicArithmetic::divide<si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float> >(si::units<-1, 1, -2, 0, 0, 0, 0, float>, si::units<-1, 1, -2, 0, 0, 0, 0, float>) const
